Business Name,Category,About the Business,Website,Phone number,Address,Pictures,Category Title,City,ZipCode
Forward Physical Therapy,Active Life,"Forward Physical Therapy is dedicated to ensuring that all patients in the Brooklyn area benefit from good physical therapy. We pay close attention to detail as our patients describe their conditions and how they arose, and we work hard to incorporate the use of modern techniques and equipment in our treatment plans. Our services include physical therapy, occupational therapy, nutrition, and more. Whether you underwent a recent surgery or have been injured in an accident, we can develop a plan to help you recover and get back to your regular routine. Contact us today to book an appointment!

Email us to start receiving special offers!",forwardptny.com,(718) 336-4900,"1716 Coney Island Ave Brooklyn, NY 11230 ","https://s3-media1.fl.yelpcdn.com/bphoto/DvllA9abRUHp3NPoOwLJ_Q/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/UH3UTZGYs-_E5rpVKCyOYA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/FCnPqcLqNLGzwSX4LUNgDQ/o.jpg,","Physical Therapy,",Brooklyn,11230
Enigma Escape Games,Active Life,Reserve your PRIVATE games and work with your best teammates to complete our enigmas and escape the rooms within 60 minutes.,roomenigma.com,(917) 238-9008,"134-26 Northern Blvd Flushing, NY 11354 ","https://s3-media4.fl.yelpcdn.com/bphoto/ltMgblpRWSmO-h-QoMNChA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/a76eo3csX1dN23ok5W8pCg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/pFsACaSsidMEGJEHBcZPmQ/o.jpg,","Escape Games,",Flushing,11354
Joel M Solomon MD,Active Life,"General ophthalmology, cataract surgery, contact lenses.",,(212) 689-5080,"614 2nd Ave Ste C New York, NY 10016 ","https://s3-media1.fl.yelpcdn.com/bphoto/d_gmHAtVMi8RSun77huSUg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/qcCXaU_-4YSeuhFoDLZeWg/o.jpg,","Ophthalmologists,",New York,10016
"Mitchell G Proffman, DC - Chirohands",Active Life,"Dr. Mitchell Proffman is a holistic chiropractor , specializing in all problems of the spine, including cervical, thoracic, and lumbar regions.  He is also well trained in musculoskletal problems of other joints such as knees. elbows, shoulders, and hips.   Weight loss is another of his specialties.  He has a gentle approach and many times people leave feeling better after their first visit. He is an expert on insomnia  and  sleep issues and has written an e-book titled Sleep Soundly.",chirohands.com,(718) 268-9080,"10206 Metropolitan Ave Forest Hills, NY 11375 ","https://s3-media4.fl.yelpcdn.com/bphoto/jqkU0hyzYAXwhqTwKe8pug/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/TK-0sCx37fadfcqp8ri7ww/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/hT2H4b4bmNbcfZkOWJM4sA/o.jpg,","Chiropractors,",Forest Hills,11375
"John A Perrotti, MD",Active Life,"nipsNY - non invasive plastic surgery

nipsNY offers non-invasive procedures for the face and body, including injectables, toxins and liposuction - for women and men - and minimally invasive approaches to common face and body plastic surgeries performed with local anesthesia.

Precision Facelift and Necklift- customized for you with local anesthesia.  

The Precision Facelift and Necklift uses gentler techniques that minimize bruising and swelling and speeds recovery.

The Precision Facelift and Necklift is performed with local anesthesia, with the option of IV sedation. It allows the patient to be awake but comfortable during the procedure and the recovery time is much quicker.

Dr. Perrotti also offers virtual eConsult and Second Opinion through www.amwell.com.  Get a plastic surgery consult from the comfort of your own home!  Special pricing.

Dr. Perrotti has extensive training and experience in aesthetic plastic surgery, especially facelift and necklift, liposuction, body sculpting, breast surgery and tummy-tucks, for women as well as men.

John A. Perrotti MD is one of New York City's most respected plastic surgeons, listed in Top Doctors - New York and featured in NY Mag Best Beauty Docs. 

You can count on his experience, skill and aesthetic judgment and will receive highly personalized care.",drperrotti.com,(212) 861-6363,"30 Central Park S New York, NY 10019 ","https://s3-media1.fl.yelpcdn.com/bphoto/g0Qf8nxoF1aTETx6V7aLkQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/gRPryw9bRNpru7BYy3dtuw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Z-3LiMiYQrnCK489aLtSaQ/o.jpg,","Cosmetic Surgeons,",New York,10019
Integral Alignment,Active Life,"I focus on helping clients get ""unstuck"", identify a clear path forward, overcome resistance, and confidently take action. I specialize in helping you to build healthy habits and develop the essential skills to create a balanced and fulfilling life. I believe your life and career should be full of personal meaning, social impact, financial abundance, and a lot of fun. I am especially passionate about working with Millennials, but I am thrilled to work with anyone who is committed to the courageous journey of realizing their own potential.",integralalignment.com,(917) 767-7585,"601 W 26th St Ste 325 New York, NY 10001 ","https://s3-media4.fl.yelpcdn.com/bphoto/DetdPrvqnU8yVJgW9X_cVw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/YJCJ7Cp4ENC_DglCsScLpA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/fOyD83qQuvBUjugUAJrloA/o.jpg,","Life Coach,",New York,10001
Kori Burkholder- Career Transition Coach,Active Life,"Work 1-on-1 with Career Transition Coach Kori Burkholder to identify your true career calling and begin taking actionable steps in making your career transition. Maybe you're like most working professionals -- you think that a passion and a paycheck don't overlap on a Venn diagram. Or, perhaps you know several people who seem to have lucked out and found an amazing career that suits them to a T and fulfills their financial needs.  

It's not luck. Career satisfaction can be achieved by strategically assessing and uncovering the kind of work that fuels you and fans your flame. I can help you create an actionable plan to begin pursuing a more fulfilling career -- one that fuels you and makes the most of your unique, creative talents.",koriburkholder.com,(929) 244-2119,"1204 Broadway New York, NY 10001 ","https://s3-media3.fl.yelpcdn.com/bphoto/kxhnfmYZU71yt4-7uOQPCg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/3pL6othCJEfwhwZwaH8HQw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/-BSjdAKWNoVEcq48uFSUZQ/o.jpg,","Life Coach,Career Counseling,",New York,10001
Spear Physical Therapy Penn Plaza - 7th Ave,Active Life,"Located across the street from NYC transportation hub Penn Station, and nearby world-famous landmarks like Madison Square Garden and the Empire State Building, the Penn Plaza clinic serves a mostly commuter population from New Jersey and Long Island. An open, airy space filled with natural light, Penn Plaza features beautiful views of downtown Manhattan and the Freedom Tower.",spearcenter.com,(347) 657-9986,"450 7th Ave Ste 1800 Penn Plz New York, NY 10123 ","https://s3-media3.fl.yelpcdn.com/bphoto/uNKn6cS7MsJbz6E76BXXfg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/N_na3oAFhfTrhz6BoXYNNQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/XtUc06EXk1Nuy07OiBIfNw/o.jpg,","Physical Therapy,Pain Management,",New York,10123
Town & Village Conservative Synagogue,Active Life,"All of our services reflect our tradition as an inclusive egalitarian Conservative kehilla - a sacred community - sustained and enriched by a foundational and inter-generational commitment to Jewish ritual and practice.

We offer the wider New York community the only egalitarian daily morning service in Manhattan below Midtown. We invite you to start the day with the reflections of prayer and/or the opportunity to observe a yahrzeit. 

At T&amp;V, men and women share roles and responsibilities equally when conducting services and in all community activities.  We embrace individuals of all family structures, sexual orientations, gender identities, and backgrounds. Our Center for Conversion to Judaism welcomes your exploration of Judaism.

Our spiritual, cultural, social, and educational offerings exemplify our core values:  Havurah (fellowship, community), Torah (study), Avodah (worship), and Gemilut Hasadim (loving kindness, social action for our local and global communities).

Our Rabbi and Cantor will gladly meet with you to discuss your goals for your personal purposeful life. Our Executive Director will explain how to join us as a Member. 

We invite you to join us as we come together to share the joys and challenges associated with the Jewish life cycle.",tandv.org,(212) 677-8090,"334 E 14th St New York, NY 10003 ",,"Synagogues,",New York,10003
16th Street Acupuncture,Active Life,"Acupuncturists in NYC | Acupuncture for pain in New York | Acupuncture clinics New York
- Back pain relief
- Acupuncture massage
- Massage therapy in NYC
- Japanese acupuncture
- Cupping therapy
- Trigger point therapy
- Gua Sha facial
- Gua Sha massage
- Korean acupuncture
- Cupping massage
- Microneedling in New York
- Herbal medicine consultation
16th Street Acupuncture is a place where clients can unwind, relax, and have their specific pain points addressed by a team of dedicated professionals. We are known as one of the best quiet places in the city and our wellness center is a place where noises from the outside world dissipate, leaving patients with a calming peacefulness and a sense of serenity. Our practice revolves around dancers, athletes, and people who have other repetitive strain injuries that
can come from things as simple as sitting at a desk improperly or the stress of daily life in an urban environment. They come to us for an acupuncture or massage therapy appointment and all receive attentive and results-driven care from one of our trained professionals.
We are conveniently located near Union Square / Gramercy area offering a variety of services in both acupuncture, massage, and other holistic treatments. We specialize in Trigger Point Therapy, Electro Stim, TCM and Japanese style acupuncture. We also treat systemic issues such as infertility, IBS, gynecological issues, migraines, TMJ, etc. with great results!",16thstreetacupuncture.com,(646) 221-6535,"928 Broadway Ste 504 New York, NY 10010 ","https://s3-media1.fl.yelpcdn.com/bphoto/rDwiTNv9uiunbQ2686AXPg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/DDH7eI60WGT-oLT9Brz9vg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/LdArWaSDIikZ6enAre3nAw/o.jpg,","Acupuncture,Massage Therapy,",New York,10010
Adriel Gerard M.D.,Active Life,Adult Psychiatrist and Psychotherapist,dradrielgerard.com,(516) 953-4242,"26 Court St Ste 709, office  6 Brooklyn, NY 11242 ","https://s3-media3.fl.yelpcdn.com/bphoto/oFa29J6XMjioNTHrmEKBIw/o.jpg,","Psychiatrists,",Brooklyn,11242
Real Nutrition NYC,Active Life,"- Weight Loss, General Wellness, Gluten/Celiac, Lactose Intolerance, Food allergies/sensitivities, Inflammation, High Cholesterol, Pre/Post-Natal, GI distress, Bloating, Sports Nutrition, PCOS

- Personalized Meal Plans based on client lifestyle, foods likes/dislikes, activity level

- Family friendly food ideas, meal plans, recipes

- Corporate Wellness

- Recipe/Food analysis 
 
- Consulting with food, gym, fitness companies",realnutritionnyc.com,(646) 269-8205,"234 5th Ave 4th Flr New York, NY 10001 ","https://s3-media2.fl.yelpcdn.com/bphoto/A-e_WsEol7j5Uc47q-lT1Q/o.jpg,","Nutritionists,",New York,10001
"Scott J Keller, DC",Active Life,"Dr. Scott Keller, a board-certified N.Y.S. licensed chiropractor, has been in practice for 19 years. He has developed an innovative approach to healing, guided by interests that took root early in his childhood. Using eastern and western medical methods, and advice on diet, exercise and supplements, Dr. Keller has transformed the lives of countless patients.

His chiropractic treatments have proved beneficial in bringing relief from allergies, arthritis, asthma, blindness, carpal tunnel syndrome, digestive disorders, epilepsy, glaucoma, halitosis, headaches, hyperactivity, hyper- and hypo-thyroid, immune dysfunction, impotence, infertility, joint pain, menustrual pain, cysts, paralysis, radiating shoulder and arm pain, sciatica, scoliosis, sports injuries, TMJ (Temporal Mandibular joint dysfunction) and much more. 

Read more about his methods on his website or better still call us today and mention you found us on Yelp and get a FREE consultation!",drscottkeller.com,(212) 691-7690,"241 W 30th St Fl 2 New York, NY 10001 ","https://s3-media3.fl.yelpcdn.com/bphoto/O29H5FW3SloUmMkzGv-vzQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/-eBPKP2SuXxFJne8n3UQxw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/97BHd9gdtxGZPXCXROWR3A/o.jpg,","Chiropractors,",New York,10001
Royal Orthodontics,Active Life,We specialize in confidence building!  Through the straightening and correction of our patients bite's we help them have the confidence to smile at all times of the day!,royalorthodontics.com,(212) 683-1370,"245 E 21st St New York, NY 10010 ","https://s3-media1.fl.yelpcdn.com/bphoto/Wx0gxM0rBZeacS6yV6ES7g/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/-fQ0qKb_SYFxXpaFsjB3tQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/uGTv-76w5GTm5iUVrsLSqw/o.jpg,","Orthodontists,",New York,10010
Body Mechanics Orthopedic Massage,Active Life,"Serious massage therapy, for serious solutions. Specializing in science based sports massage, prenatal massage, post-mastectomy &amp; TMJ intraoral massage, we are luxury clinic in Midtown NYC, practicing Orthopedic Massage and Acupuncture. We also feature a massage program for runners,Tmj and post mastectomy. Our environment looks like a unique spa, but what we do inside is real therapy. We specialize in working with injury/pain. Each one of our massage therapists, is not only a massage therapist, but also a teacher, personal trainer or has skills above and beyond what New York state requires. 

 Patients are assessed using the same science based screen as other health professionals, so we know we are doing more than rubbing where the pain is. We use Myofascial Release, Trigger Point Therapy, Active Movement, PNF stretching, Muscle Activation and home care exercises to achieve the best possible results.

New York state does not actually teach massage therapists how to work with injury ( the program here although medical is geared to general Swedish massage.) The reason our massage program works the way it does, is that the owner of the clinic obtained her degree in Ontario, where massage is a full medical practice that treats in a rehab context. What you will not get here is a massage therapist going through the motions or a rote sports massage or medical massage.  We are proud to be a science based company. Come luxuriate in our spa feel and get pampered with therapy in NY, NY!",bodymechanicsnyc.com,(212) 600-4808,"1 W 34th St Ste 204 New York, NY 10001 ","https://s3-media2.fl.yelpcdn.com/bphoto/bgBnvpa6nFbEED2urhYQXQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/7qqMedkPPVL-hKhzVq2jVA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Bn-rINZYt3PD2hc67QakPg/o.jpg,","Massage Therapy,Yoga,",New York,10001
